Date,Melt Index- Lab,Hydrogen Concentration,Alkyl,Catalyst,Electron Donor,Hydrogen Flow,Propylene,Recycle Gas ,Density, Level,Production Rate,Residence,Catalyst Activity,Reactor Solids,Total BTU's,Agitator Amps,Al/Ti Ratio,Alkyl/Donor Ratio,Reflux Liquid Flow,Reactor PSIG,Lower Jacket temp,Btms Temp.,Reactor Temp
,,ppm,PPH,LB/HR,PPH,SCFH,GPM,SCFH,SPGR,INCHES,LB/HR,MIN,lb/hr*lb,%,Btus,AMPS,lb/lb,lb/lb,GPM,PSIG,DEG F,DEG F,DEG F
4/4/2004 5:20,,,15.9,9.3,2.6,1389.4,294.5,256998.7,0.5,59.6,47906.8,59.8,19911.7,61.9,41678924,169.3,88.5,10.9,1299.6,472.2,166,165.7,165.5
4/4/2004 5:30,10.4,2314,15.8,9,2.4,1365.3,291.4,284786.9,0.5,59.8,48095.1,59.4,19299.7,62,41842720,175.3,91.8,9.7,1278.4,472.3,166,165.7,165.6
4/4/2004 5:40,,,15.8,9.3,2.5,1316.8,294.3,270973.6,0.5,60,48250.3,59.9,18646.3,62.3,41977768,178.1,91.2,9.6,1314.2,472.4,166,165.7,165.6
4/4/2004 5:50,,,15.8,9.1,2.7,1397.2,301.1,277188.6,0.5,60.3,48406.9,60.6,18834.6,62.6,42113968,172.4,91.8,9.8,1252.6,472.4,166,165.7,165.7
4/4/2004 6:00,,,15.6,9.2,2.7,1347.7,292.8,270859.1,0.5,59.8,49609.2,59.9,19810.4,63.8,43159980,173,90.2,9.7,1299.1,472.5,165.9,165.7,165.7
4/4/2004 6:10,,,15.8,9.3,2.6,1358.8,296.3,267020.3,0.5,58.8,49416.8,59.9,21226.1,63.4,42992628,175.9,88.5,9.3,1339.4,471.8,165.9,165.7,165.4
4/4/2004 6:20,,,15.5,9.1,2.7,1381.6,298,271773.8,0.5,59.6,49085.6,58.9,20042.9,62.1,42704432,180.4,88.8,9.9,1308.2,471.1,166,165.7,165.3
4/4/2004 6:30,,,15.6,9.7,2.5,1368.9,295.9,274314.3,0.5,60,47394,60.3,17964.1,60.9,41232752,175.7,93.9,10.2,1266.2,471.3,166,165.7,165.3
4/4/2004 6:40,,,15.8,10.5,2.7,1340.2,295.9,255726.5,0.5,61.4,47741.7,60.1,18821,60.7,41535296,179,98.1,10.2,1226.8,472.4,166,165.8,165.5
4/4/2004 6:50,,,15.7,10.2,2.5,1313.7,293.2,262408.8,0.5,61.8,47084.8,61.6,19397.4,61.9,40963808,175,102.9,10.3,1221.4,471.2,166,165.8,165.4
4/4/2004 7:00,,,15.6,10.4,2.8,1374.9,290.2,265470.7,0.5,61,47692.8,62.5,18857.3,63.5,41492732,175.4,86.4,9.5,1315.5,472.3,166,165.8,165.6
4/4/2004 7:10,,,15.7,9.4,2.5,1344.4,286.5,270759,0.5,59.1,49537.8,61.6,19608.5,65.5,43097908,177.3,86.1,10.5,1285.8,472.1,166,165.8,165.6
4/4/2004 7:20,,,15.6,10.3,2.8,1403.2,296.2,257510.7,0.5,59.4,50129.2,59.3,19294.4,63.4,43612396,180.7,92.6,10.1,1336.4,471.9,166,165.8,165.6
4/4/2004 7:30,10.4,2318,15.8,10.5,2.6,1371.3,296.2,259692.4,0.5,60,49922.8,59.2,20437.6,63,43432864,179.5,99.8,9.4,1318.8,471.7,166.1,165.8,165.5
4/4/2004 7:40,,,15.8,10.1,2.5,1398.9,299.4,274877.7,0.5,59.8,49937.5,58.8,21309.3,62.1,43445632,181.2,96.6,10.6,1307.8,471.5,166.1,165.8,165.5
4/4/2004 7:50,,,15.5,9.7,2.8,1344.8,299.5,276708,0.5,61,49426.6,60.3,20974.9,62.6,43001152,181.4,90.3,10.1,1284,471.3,166.1,165.8,165.6
4/4/2004 8:00,,,15.7,9.3,2.4,1319,292.3,276060.8,0.5,61,50176.3,61,20500.5,64.6,43653364,178.7,87.4,9.9,1369.6,471.1,166.1,165.9,165.7
4/4/2004 8:10,,,13.2,9.6,2.3,1372,313.7,231726.8,0.5,60,50207.3,56.8,19743.1,60,43680372,178.9,73,10,1277.3,471,166.1,165.9,165.2
4/4/2004 8:20,,,13.2,10.6,2.3,1441.7,306.6,240543.6,0.5,60.1,49340,57.8,19411.6,60.3,42925808,179,80.2,9.6,1297.6,471.3,166.1,165.9,165.5
4/4/2004 8:30,,,13.3,10.6,2,1347.3,308.7,214196,0.5,60.3,49314.7,57.5,20772.9,60.1,42903760,182.1,82.1,9.8,1315.8,471.6,166.2,165.9,165.5
4/4/2004 8:40,,,13.2,10.1,2.3,1326.4,310.8,257246.3,0.5,60.1,48971,58.1,21570.8,60.3,42604752,179.5,81,10.5,1251.8,471.9,166.2,165.9,165.6
4/4/2004 8:50,,,13.2,9.5,2.2,1384.7,315,247684.5,0.5,60.3,48132.9,57.9,20621.8,59.1,41875664,177.3,73.5,9.2,1302.7,472.3,166.2,165.9,165.6
4/4/2004 9:00,,,14.6,10.3,2.2,1317.9,311.3,258837,0.5,58.7,46611.9,56.6,16925.9,57,40552360,169.7,75.3,11.2,1238.8,472.6,166.2,165.9,165.6
4/4/2004 9:10,,,14.5,11.3,2.5,1340.2,307.9,234249.6,0.5,59.8,48162.6,56.1,17464.1,58.8,41901472,167.9,76.8,10,1284,472.4,166.2,165.9,165.5
4/4/2004 9:20,,,14.6,11.8,2.3,1388.9,306.5,205815.6,0.5,60.3,47835.9,56.4,18596,58.3,41617208,172.9,82.9,9.4,1252.7,472.2,166.2,166,165.5
4/4/2004 9:30,10.6,2272,17.4,10.1,2.9,1366.7,309.1,226802.3,0.5,59.4,47170.4,55.8,20606.1,57.7,41038268,163.6,94.9,9.5,1219.5,471.9,166.2,166,165.5
4/4/2004 9:40,,,17.2,10,2.7,1249.3,309,222655.3,0.5,60.1,46601.8,55.5,18050.7,57,40543560,166.8,93.9,9.6,1208.1,471.7,166.3,166,165.5
4/4/2004 9:50,,,18.4,11.2,3.2,1317.9,309.2,201164.5,0.5,60.9,47080.5,55,17506,57.1,40960032,161.9,97.4,10.2,1241.7,471.4,166.3,166,165.6
4/4/2004 10:00,,,18.3,11.8,2.9,1360,304.1,213095.4,0.5,60.9,45785.7,55.4,17483.6,56.9,39833564,162.8,98.6,9.6,1264.9,471.1,166.3,166,165.5
4/4/2004 10:10,,,18,11.8,3,1311.2,306.6,233081.8,0.5,60.1,44953.5,54.7,17776.4,55.6,39109576,161.6,101.5,10.6,1152.5,472.2,166.7,166,165.5
4/4/2004 10:20,,,19.5,11.9,3.3,1298.1,305,226505.3,0.5,60,48231.2,54.3,19156.2,59.1,41961184,164,98.2,9.3,1286.8,473.2,166.6,166,165.8
4/4/2004 10:30,,,19.9,11.8,3.3,1432.8,309.2,233219,0.5,57.6,49917,54.4,19381.2,61.3,43427824,163.6,93.4,10.4,1323.3,473.6,166.3,166,165.9
4/4/2004 10:40,,,19.8,10.7,3.4,1418.8,321.2,235367,0.5,55.1,50975.4,50.3,21757.2,58,44348564,166.1,94.4,9.2,1335.4,474.1,166.1,166.1,165.7
4/4/2004 10:50,,,19.8,11,3.3,1296.3,335.6,243599.8,0.5,57.9,53065.1,51,20402.6,60.2,46166608,163,91,10.3,1424.5,474.3,166,166.1,166.2
4/4/2004 11:00,,,19.8,10.8,3.1,1299.2,340.2,231885.3,0.5,59.6,54829.1,51.1,20818.4,61.5,47701300,166.5,93.9,9.2,1450.5,473.6,165.9,166,166
4/4/2004 11:10,,,19.8,11.2,3.5,1395.4,335.1,216107.9,0.5,59.8,56693.6,51.7,21254.9,63.8,49323452,165.8,99.3,10,1506.5,472.9,165.8,165.9,166
4/4/2004 11:20,,,18.1,11.8,2.9,1332.4,334.8,241588.4,0.5,60.9,55672.3,52.9,21871,62.9,48434900,172.8,97,9.7,1468.6,469.8,165.8,165.8,165.4
4/4/2004 11:30,10,2051,16.6,10.8,3,1278.9,334,245701.7,0.5,59.6,57241.1,52.4,25729.5,64.3,49799772,180,105.8,9.7,1494.9,473.4,165.7,165.7,166
4/4/2004 11:40,,,16.5,10.2,2.6,1427.2,332.2,244718.5,0.5,61.2,53242.1,53.8,25442.5,60.6,46320648,179.6,102.9,10.9,1436,472.6,165.8,165.7,165.5
4/4/2004 11:50,,,16.5,9.3,2.7,1361.8,328.4,239542,0.5,62.7,55224.5,54.3,25089.6,62.9,48045316,178.3,92.2,9.6,1455.5,472.3,166.2,166,165.7
4/4/2004 12:00,,,16.5,9.3,2.7,1292.1,322.8,235361.5,0.5,60.3,56143,55.2,22603.4,64.9,48844404,177.7,93.2,10.1,1478.5,474.1,166.4,165.8,166
4/4/2004 12:10,,,16.6,10.3,2.6,0,325.2,229321.6,0.5,58.8,54492.1,55.3,22720.4,63,47408096,180.7,99.6,9.4,1422.9,471.3,166.1,165.7,165.5
4/4/2004 12:20,,,16.4,10.8,2.7,BAD DATA,357,258711,0.5,55.6,50490.4,50.2,23894.1,53.6,43926652,191.8,102.7,10.9,1334.8,467.2,165.7,165.8,165
4/4/2004 12:30,,,16.3,10.2,3,BAD DATA,352.1,253684.4,0.5,59.9,53282.7,51.3,26751.5,57.5,46355908,179.6,108,10.5,1512.6,470.3,166.6,166.5,166.7
4/4/2004 12:40,,,15,8.8,2.5,BAD DATA,352.5,243738.6,0.5,61.8,54339.9,52.5,29739.4,59.1,47275696,184.4,94.2,8.7,1579.8,469.8,167.1,166.9,167.1
4/4/2004 12:50,,,13.3,7.2,2.3,BAD DATA,339,249614,0.5,63.1,52486.8,54,26815.2,58.8,45663528,184.7,91.3,9.1,1541.8,469.2,167.4,167.2,167.2
4/4/2004 13:00,,,13,8.7,2.2,BAD DATA,325.9,256153.8,0.5,63.4,48489.9,55.2,26101.3,55.4,42186192,190,101.7,10.7,1450,470.6,167.6,167.4,167.3
4/4/2004 13:10,,,13.2,8,2.4,438,316.4,236912,0.5,64.8,49475.4,57.6,28418.8,58.5,43043604,188.2,96.4,9.3,1526.1,470.8,167.5,167.4,167.8
4/4/2004 13:20,,,13.2,7,2,515,294.9,230097,0.5,61.9,46828.9,60.8,22415.3,59.8,40741108,186.9,100.2,9.3,1427.5,468.4,167.4,167.2,167.5
4/4/2004 13:30,7.8,719,13.1,8.1,2.1,591.8,298.8,243963.6,0.5,58.4,43976.5,59.1,23658.9,55.4,38259544,183.7,112.6,10.8,1350.6,467.9,167.2,167,167
4/4/2004 13:40,,,13.2,8.3,2.3,576.9,303.2,248654.2,0.5,58.9,43700.5,57.7,23300.4,53.6,38019456,180.4,90.4,10.1,1328,467.7,167.1,166.9,167.2
4/4/2004 13:50,,,13.3,8.5,2.3,545.1,303.8,231730.6,0.5,61,43391.6,57.3,19824.5,53.9,37750672,178.2,88.1,9.7,1349.8,467.5,167.1,166.9,167.1
4/4/2004 14:00,,,13.2,8.7,2.1,601.6,301,255189.3,0.5,61.6,42970.5,58,21924.9,54.5,37384308,172.7,100.1,9.3,1300.8,467.4,167.1,166.9,167
4/4/2004 14:10,,,14.8,8.8,2.3,573.8,294.8,217933.5,0.5,60.9,42229.9,57.7,19286.3,54,36739988,169.3,85.7,10.3,1320.5,467.2,167,166.8,167.1
4/4/2004 14:20,,,15,9.5,2.6,544.4,291.7,218734.8,0.5,61,43790.4,58.6,17203.5,56.6,38097656,170.9,89.3,10.1,1348.3,467,167,166.8,167.2
4/4/2004 14:30,6.4,,16.7,10.7,2.8,546.2,290.2,238124.4,0.5,59.8,45063,58.6,18734.1,58.1,39204844,172.4,105.9,10.1,1395.5,466.9,166.9,166.7,167.2
4/4/2004 14:40,,,16.3,9.7,2.5,569.8,298.9,250241.6,0.5,58.2,45404,57.3,21111.6,58,39501452,172.3,97.1,9.9,1437.5,466.7,166.9,166.7,167.1
4/4/2004 14:50,,,16.5,9.2,2.8,513.2,298.3,239790.2,0.5,58.6,45075,57.2,18091.9,57,39215224,171.2,90.9,10.2,1336,464.1,166.8,166.6,166.5
4/4/2004 15:00,,,16.6,10.9,2.5,537.9,303.4,246537.5,0.5,59.6,45677.7,56.7,19352.8,57.4,39739556,171.4,103.3,9.9,1410.9,464.7,166.6,166.5,166.7
4/4/2004 15:10,,,16.6,10,2.8,560,299.7,249892.7,0.5,60.1,46317.5,57.6,21209.4,58.6,40296192,172.7,100.6,10.3,1416.8,465.2,166.5,166.3,166.6
4/4/2004 15:20,,,16.4,9.1,2.5,495.9,298.4,225247.4,0.5,60.5,46087.3,57.7,18421.5,58.2,40095964,173.4,90.3,9.7,1419.1,465.8,166.4,166.3,166.6
4/4/2004 15:30,4.1,679,16.5,10.9,2.8,503.6,298.5,236017.4,0.5,60.3,46836.8,57.4,18905.4,58.9,40747988,168.2,97.9,10.6,1423.2,465.6,166.4,166.3,166.6
4/4/2004 15:40,,,16.6,10.4,2.6,513.9,297.2,242463.6,0.5,59.8,46905.5,57.7,19969.7,59.6,40807808,173.2,104.4,9.8,1461.6,465.4,166.4,166.3,166.6
4/4/2004 15:50,,,16.4,9.8,2.9,511.4,304.8,241873.3,0.5,58.9,46908.3,57,21379.8,58.9,40810180,174,95.7,9.9,1432.5,465.1,166.4,166.3,166.7
4/4/2004 16:00,,,16.6,9.3,2.6,489.8,305.3,252051.6,0.5,59.1,48240.3,56.2,20765.4,59.3,41969096,178.6,89,10.5,1495.1,464.8,166.4,166.3,166.6
4/4/2004 16:10,,,16.4,9.7,2.7,484.3,307.8,252360,0.5,59.4,48386.9,56.8,19024.8,59.6,42096584,175.8,93.5,9.6,1472.8,464.5,166.4,166.3,166.6
4/4/2004 16:20,,,16.4,10.8,2.8,535.5,308.1,241209.2,0.5,59.6,48951.7,57.1,19769.6,60.4,42587976,182.7,99.1,10.4,1504.2,464.3,166.4,166.3,166.5
4/4/2004 16:30,,,16.7,10,2.6,450.7,307.8,233141.4,0.5,60.3,48402.7,55.8,22623,58.1,42110352,179.9,110.4,10.4,1466.5,464.1,166.4,166.3,166.5
4/4/2004 16:40,,,16.2,9.2,2.8,454.2,308.1,247401.4,0.5,60.5,47933.4,57.3,23247.1,58.9,41702020,175.2,101.8,9.8,1455.8,464.2,166.4,166.3,166.6
4/4/2004 16:50,,,16.6,8.7,2.8,535.9,305.6,252972.4,0.5,60.5,48025.8,57.6,21753.1,59.3,41782408,184.7,94.1,10.6,1487.8,464.4,166.4,166.2,166.7
4/4/2004 17:00,,,16.6,9.2,2.5,497,301.9,244735.9,0.5,60.5,48292,57.9,19419.6,60.2,42014076,183.7,100.8,9.7,1475.4,464.5,166.4,166.2,166.6
4/4/2004 17:10,,,16.5,9.3,2.8,507.2,307.4,246902.9,0.5,60.1,48217.6,58.2,22119.4,59.5,41949288,175.6,98.8,10.5,1468.7,464.7,166.4,166.2,166.6
4/4/2004 17:20,,,16.6,9,2.6,481.4,302.8,238772.2,0.5,60.1,47671.8,58.6,22206.3,59.6,41474492,179.4,95.8,10.5,1476.4,464.8,166.4,166.2,166.6
4/4/2004 17:30,3.5,619,16.6,8.8,2.5,495.2,305.6,269881,0.5,60.5,47742.7,58.6,22340.7,59.4,41536188,179.5,94.4,9.9,1461.4,464.9,166.4,166.2,166.6
4/4/2004 17:40,,,16.4,8.8,2.6,535.5,303.3,254304.1,0.5,60.1,47813.1,58.9,22171.4,60,41597412,186.8,96.4,9.9,1468,465.1,166.4,166.2,166.5
4/4/2004 17:50,,,16.4,8.7,2.6,511.9,301.8,240569,0.5,58.9,47107.6,58.2,21746.2,59.1,40983580,178.6,98.5,9.8,1447.1,465.2,166.4,166.2,166.5
4/4/2004 18:00,,,16.5,9,2.7,470,304.2,242736.6,0.5,58.9,46887.1,57.8,21399.2,58.2,40791772,182.6,99.3,9.7,1450.9,465.4,166.4,166.2,166.5
4/4/2004 18:10,,,16.6,9.2,2.8,550,304.2,248469.9,0.5,59.8,46742.2,57.9,19900,58.1,40665680,181.6,100,9.8,1426.8,465.5,166.4,166.2,166.5
4/4/2004 18:20,,,16.3,9.8,2.9,579.8,302.5,242581.9,0.5,60.9,46638,57.7,19148.3,57.8,40575084,180.5,102.1,10.3,1437.2,465.6,166.4,166.2,166.5
4/4/2004 18:30,,,16.5,10.1,2.9,527.7,302.5,257943.6,0.5,61.6,47082.1,58.6,18578.3,58.9,40961396,177.9,102.8,10.2,1453,465.8,166.3,166.2,166.6
4/4/2004 18:40,,,16.7,10.2,2.7,560,298.5,250091.3,0.5,61.4,46842.4,59.8,18829.9,60.2,40752920,178.3,107.2,10.8,1441.6,465.9,166.3,166.2,166.7
4/4/2004 18:50,,,16.4,10.1,2.6,596.7,292.2,255134.4,0.5,60.3,46021.9,60.3,18374.7,59.8,40039056,176.3,107.3,10.2,1439.8,465.7,166.3,166.2,166.5
4/4/2004 19:00,,,16.5,9.8,2.6,533,295.8,246376.9,0.5,59.1,45520.9,58.4,19098.3,57.5,39603200,181.4,112.6,10.3,1389.9,465.5,166.3,166.2,166.5
4/4/2004 19:10,,,16.2,10.1,2.6,541.5,298,247735.3,0.5,60.2,45076,59.1,18290.9,57.4,39216088,183.4,104.9,10.5,1398.8,465.4,166.3,166.2,166.6
4/4/2004 19:20,,,16.5,10.3,2.6,584.1,291.3,248011.6,0.5,60.5,46629.3,59.7,18310.3,59.8,40567496,174.8,105.1,9.7,1435.6,465.2,166.3,166.2,166.6
4/4/2004 19:30,3.5,628,16.6,10.1,2.9,608.1,290.3,266617.1,0.5,60.2,47494.5,60.8,18637.3,62.2,41320244,177.7,105.1,9.9,1472.8,465.1,166.3,166.2,166.5
4/4/2004 19:40,,,16.6,9.9,2.8,550.4,292.5,268848,0.5,59.4,48217.2,60,19778.7,62.2,41948968,181.3,99.1,10.6,1496,464.9,166.3,166.2,166.5
4/4/2004 19:50,,,16.5,9.7,2.7,568.4,296.2,276253.1,0.5,59.5,48624.3,59.3,21911,62.4,42303136,183.3,94.8,10.1,1511.4,464.7,166.3,166.2,166.5
4/4/2004 20:00,,,16.6,9.8,2.6,606.3,301.2,245567.4,0.5,57.9,49296.2,58.4,21663.1,61.9,42887684,185.7,90.2,9.7,1501.7,464.6,166.3,166.2,166.4
4/4/2004 20:10,,,16.4,9.2,2.8,567.3,309.5,233703.3,0.5,57.4,48802.9,57,22764.2,59.8,42458512,180.4,93,10.3,1490.1,464.4,166.3,166.1,166.6
4/4/2004 20:20,,,16.4,9.7,2.5,592.5,312,244102,0.5,59.4,47055.1,56.3,20591.5,56.5,40937976,180.8,94.2,9.9,1412.8,464.8,166.3,166.1,166
4/4/2004 20:30,,,16.5,10.7,2.9,581.1,307.6,257113,0.5,61.8,46024.3,58.6,17602.6,57,40041160,179.9,103,10.4,1378.1,465.8,166.3,166.1,166.4
4/4/2004 20:40,,,16.7,11.2,2.5,596.1,294.5,261157.4,0.5,64.8,47365.2,61.3,17192.2,60.8,41207724,178.4,100.7,10.1,1448.7,465.3,166.3,166.1,166.7
4/4/2004 20:50,,,16.5,10.5,2.8,532.4,277.5,256484.6,0.5,65,44889.1,64.1,16240.1,60.4,39053556,184,106.6,10.5,1383.8,464.4,166.3,166.1,166.3
4/4/2004 21:00,,,16.5,9.9,2.6,566.7,278.6,267691.9,0.5,61.4,47521.1,64.3,18105.3,65,41343384,174,100.2,9.5,1472.9,466.6,166.3,166.1,166.7
4/4/2004 21:10,,,16.4,9.5,2.6,636.4,282.9,255889.8,0.5,56.6,47885.7,62.2,19803.7,63.9,41660528,180.9,92.9,11,1465.8,465.8,166.3,166.1,166.5
4/4/2004 21:20,,,16.6,9.4,2.8,552.2,299.5,261153.5,0.5,54.4,47178,57.2,20639.9,59,41044888,173.5,93.5,9.7,1428.2,464.9,166.3,166.1,166.3
4/4/2004 21:30,3.5,668,16.4,10.9,2.5,525.9,309.4,266604,0.5,56,46970.7,56,18761.7,57.3,40864508,180.8,97.2,9.9,1417.3,464.7,166.3,166.1,166.4
4/4/2004 21:40,,,16.7,10.1,2.7,582.2,312.9,249215.4,0.5,60,46499.2,55.7,20292.3,55.9,40454268,178.7,102.2,10.8,1401.3,464.7,166.2,166.1,166.4
4/4/2004 21:50,,,16.4,9.1,2.9,586.6,304,241803.2,0.5,62.2,46668.7,57.5,21118.4,57.9,40601728,177.5,89.9,10.2,1425.2,464.7,166.2,166.1,166.6
4/4/2004 22:00,,,16.6,10.8,2.8,577.6,302.3,254358.6,0.5,62.5,47410.7,58.9,17908.5,60,41247336,172.2,97.9,9.3,1453.2,464.6,166.2,166.1,166.5
4/4/2004 22:10,,,16.5,10.2,2.5,618.3,295.6,245699.2,0.5,60.9,46966.6,59.7,18552.8,60.2,40860912,180.4,105.5,9.9,1436.8,464.6,166.2,166.1,166.5
4/4/2004 22:20,,,16.7,9.6,2.8,579.8,299.8,239843.8,0.5,58.8,47757.6,57.9,21017.5,60.2,41549124,172.5,91.6,10.5,1460,464.6,166.2,166.1,166.5
4/4/2004 22:30,,,16.3,9.6,2.8,550,308,259666.6,0.5,57.9,48067.6,56.9,20517.8,59.7,41818768,177.4,95.5,9.8,1462.7,464.5,166.2,166.1,166.5
4/4/2004 22:40,,,16.6,10.8,2.6,566.7,311,253461.4,0.5,58.4,48953,55.9,20185.6,59.6,42589144,182.4,101.7,9.7,1480.6,464.5,166.2,166.1,166.4
4/4/2004 22:50,,,16.5,9.9,2.8,599.2,308.6,248237.8,0.5,59.1,49370.8,56,21622.2,59.8,42952568,185.6,99.9,10.2,1506.5,464.5,166.2,166.1,166.4
4/4/2004 23:00,,,16.4,9.3,2.6,605.2,309.3,246602.9,0.5,60.1,49360.4,57,22018.9,60.1,42943512,187.7,89.4,9.4,1512.6,464.4,166.2,166.1,166.4
4/4/2004 23:10,,,16.3,9.8,2.8,527.7,311.9,212154.4,0.5,58.8,49294.8,56.5,20749,60.1,42886488,178.4,94.4,10.8,1490.2,464.4,166.2,166.1,166.5
4/4/2004 23:20,,,15.1,9.7,2.4,548,312.6,237780,0.5,59.8,48787.9,56.4,21573.2,59.1,42445456,182,100.2,9.8,1500.9,464.4,166.2,166.1,166.3
4/4/2004 23:30,3.7,674,14.9,9.1,2.6,597.8,314.2,255982.3,0.5,60.3,47202,56.3,22144.6,56.9,41065744,181.6,105.3,9.8,1434.8,464.3,166.2,166,166.2
4/4/2004 23:40,,,14.8,8.4,2.5,551.7,309.4,240843,0.5,61.4,46781.8,57.3,23501.5,57.1,40700148,187.4,91,9.8,1413.7,464.3,166.2,166,166.3
4/4/2004 23:50,,,14.9,9,2.7,555.8,305.5,249624.7,0.5,62,45654.7,58.3,20376.1,56.8,39719560,181.5,95.4,10,1395.5,464.3,166.2,166,166.4
4/5/2004 0:00,,,14.7,9.4,2.4,582.2,297.5,255227.3,0.5,62.3,45683.1,58.4,19973.6,58,39744284,179.8,104.3,9.3,1380,464.2,166.2,166,166.4
4/5/2004 0:10,,,14.9,8.6,2.5,590,295.9,244727.7,0.5,61.8,45926.9,59.2,21570.4,58.5,39956376,177.6,95,10.5,1385.7,464.2,166.2,166,166.4
4/5/2004 0:20,,,14.9,8.4,2.5,543.9,292.3,258278.2,0.5,60.3,45403.3,59.9,21530.7,59.2,39500904,187.2,92.5,9.3,1382,464.2,166.2,166,166.4
4/5/2004 0:30,,,14.8,9.6,2.4,537.3,297,248003.5,0.5,59.1,44874.5,58.8,19180,57.3,39040820,180.9,100.9,9.9,1351.9,464.2,166.2,166,166.5
4/5/2004 0:40,,,15,9.2,2.6,587.8,295.4,258005.9,0.5,60.1,43951.5,59.1,19970.9,56.3,38237772,181,104,10.1,1347.2,464.1,166.2,166,166.5
4/5/2004 0:50,,,14.8,8.9,2.3,596.1,288,256206,0.5,61.8,44015.1,60.8,20015.6,57.6,38293156,181.1,100.3,9.6,1331.8,464.1,166.2,166,166.5
4/5/2004 1:00,,,15,8.2,2.5,545.1,282.2,248807.7,0.5,62.5,44048.3,62.6,20564.8,58.9,38322028,179.3,91.3,10.4,1335.2,464.1,166.1,166,166.5
4/5/2004 1:10,,,14.8,9.4,2.7,537.9,279.2,263721.1,0.5,61.6,44621.1,63.7,17566.7,61,38820340,179.3,95.1,9.7,1359.1,464,166.1,166,166.5
4/5/2004 1:20,,,15,9.5,2.4,623.2,275.1,263160.5,0.5,60,44310.5,63.2,17473.3,60.4,38550096,180,105.5,9.5,1369.6,464,166.1,166,166.4
4/5/2004 1:30,3.7,684,14.9,9.1,2.6,607.6,280,251905.1,0.5,58.8,45037.5,62.5,19013.2,60.4,39182640,189.7,104.1,10.5,1377.5,464,166.1,166,166.5
4/5/2004 1:40,,,14.9,8.6,2.6,542.6,288,276168.7,0.5,58.6,45477,61.9,20701.4,60.3,39565016,183.5,94,9.3,1388.7,463.9,166.1,166,166.4
4/5/2004 1:50,,,15,8.1,2.4,572.7,296.3,259589.1,0.5,59.1,46021.3,60.7,21759.7,60.1,40038496,187,91.3,10,1415.2,463.9,166.1,166,166.4
4/5/2004 2:00,,,15,9.6,2.6,586.5,288,272356.3,0.5,59.8,46382.9,61.1,18947.6,60.9,40353136,185.6,97.8,9.4,1409.3,463.9,166.1,166,166.4
4/5/2004 2:10,,,15,9.5,2.4,570.2,287.7,249675.6,0.5,60.5,47326,61.2,19884.4,61.9,41173604,184.4,104.8,10.2,1445.5,463.8,166.1,166,166.4
4/5/2004 2:20,,,14.8,8.7,2.7,535.9,288.9,254986.7,0.5,58.6,46751,61.3,20656.5,61.4,40673380,186.1,94.7,9.5,1446.7,463.8,166.1,166,166.3
4/5/2004 2:30,,,15,8.2,2.4,629.2,297.7,257332.1,0.5,58.4,47004.4,59.4,22764.7,59.8,40893792,184.7,92.7,10.2,1436.1,463.8,166.1,166,166.3
4/5/2004 2:40,,,14.6,9.5,2.7,571.6,299.9,274744.4,0.5,58.4,46926.3,58.8,19826.4,59.4,40825884,186.6,97.9,9.4,1445,463.7,166.1,166,166.3
4/5/2004 2:50,,,14.8,9.3,2.3,549.3,299.5,258291.3,0.5,60.5,46626.3,59.7,19990.3,59.1,40564912,185.8,103.2,9.7,1418.4,463.7,166.1,165.9,166.3
4/5/2004 3:00,,,15,8.8,2.6,523.5,291.6,245766.3,0.5,61,45542.4,61,20890.3,58.7,39621848,185.9,94.7,10.2,1375.1,463.7,166.1,165.9,166.1
4/5/2004 3:10,,,14.9,8.4,2.5,615.4,294,245847.3,0.5,61.2,44880.9,60.9,20252.1,58,39046396,185.3,93.8,9.2,1374.9,463.6,166.1,165.9,166.2
4/5/2004 3:20,,,14.9,9.5,2.4,588.9,292.4,254356.6,0.5,60.1,44287,60.6,18197.8,57.4,38529684,177.8,99.3,10.5,1350,463.6,166.1,165.9,166.3
4/5/2004 3:30,3.9,702,15,9.2,2.6,557.8,290.1,244052.7,0.5,60,43974.2,60.2,19323.9,57.3,38257544,182,106.8,9.6,1309.2,463.6,166.1,165.9,166.3
4/5/2004 3:40,,,14.8,8.8,2.3,513.9,289.9,254329,0.5,60.5,43322.8,59.9,20577.3,56.2,37690872,178.2,96.3,9.5,1310.6,463.6,166.1,165.9,166.3
4/5/2004 3:50,,,14.9,8.2,2.5,599.2,286.8,257717.9,0.5,61.2,42243,61.3,19790,56.1,36751424,177.3,89.7,10.5,1309.9,463.5,166.2,165.9,166.4
4/5/2004 4:00,,,15,9,2.6,580.5,280.1,250823.6,0.5,61.9,42356.2,62.4,17911.7,57.1,36849856,175.5,95.5,9.3,1269.7,463.5,166.2,165.9,166.3
4/5/2004 4:10,,,14.8,9.8,2.4,544.4,274.7,244856.8,0.5,62,44440.2,63.2,17777.9,60.4,38662932,180.2,99.1,9.8,1318.7,463.5,166.3,165.8,166.2
4/5/2004 4:20,,,15,9.3,2.6,537.3,272.9,260173.8,0.5,59.6,43454.8,62.4,18050.9,59.4,37805704,180.3,107.3,10.2,1328.6,463.4,166.3,165.8,166.3
